"taxref10.CD_REF","binome.discoweed","family","taxo","binome.discoweed.noinfra","taxref10.CD_REF.infra","jauzein","za","biovigilance","fse","farmbio","cambecedes","lifeform","biogeo","red.FR","red.UK","module","c","z"
110068,"OMPHALODES LINIFOLIA","Boraginaceae","binome","OMPHALODES LINIFOLIA","110068",1,0,0,0,0,0,"therophyte","Mediterranean(western)","VU",NA,5,0,-0.27876
110110,"ONOBRYCHIS CAPUT-GALLI","Fabaceae","binome","ONOBRYCHIS CAPUT-GALLI","110110",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.11719,-0.11499
110139,"ONOBRYCHIS VICIIFOLIA","Fabaceae","binome","ONOBRYCHIS VICIIFOLIA","110139",0,1,0,1,0,0,"hemicryptophyte","European(meridional)",NA,NA,3,0.52398,3.9898
110153,"ONONIS ALOPECUROIDES","Fabaceae","binome","ONONIS ALOPECUROIDES","110153",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,NA,NA,NA
110171,"ONONIS BREVIFLORA","Fabaceae","binome","ONONIS BREVIFLORA","110171",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,NA,NA
110207,"ONONIS MITISSIMA","Fabaceae","binome","ONONIS MITISSIMA","110207",1,0,0,0,0,0,"therophyte","Mediterranean","VU",NA,NA,NA,NA
110218,"ONONIS PUBESCENS","Fabaceae","binome","ONONIS PUBESCENS","110218",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.30606
110226,"ONONIS RECLINATA","Fabaceae","binome","ONONIS RECLINATA","110226",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.068878,1.1542
110236,"ONONIS SPINOSA","Fabaceae","binome","ONONIS SPINOSA","110236",1,1,0,0,0,0,"chamaephyte","European",NA,NA,1,0.38461,9.1387
138211,"ONONIS SPINOSA SUBSP. MARITIMA","Fabaceae","infra","ONONIS SPINOSA","110236",1,0,1,0,0,0,NA,NA,NA,NA,5,0.69014,0.29443
110241,"ONONIS VISCOSA","Fabaceae","binome","ONONIS VISCOSA","110241",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.61111,-0.27876
138215,"ONONIS VISCOSA SUBSP. VISCOSA","Fabaceae","infra","ONONIS VISCOSA","110241",1,0,0,0,0,0,"therophyte","Mediterranean","EN",NA,5,0.61111,-0.27876
110244,"ONOPORDUM ACANTHIUM","Asteraceae","binome","ONOPORDUM ACANTHIUM","110244",1,0,0,0,0,0,"hemicryptophyte","Eurasian(septentrional)",NA,"LC",5,0.56428,0.28079
110260,"ONOPORDUM ILLYRICUM","Asteraceae","binome","ONOPORDUM ILLYRICUM","110260",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,0,0.32173
110335,"OPHRYS APIFERA","Orchidaceae","binome","OPHRYS APIFERA","110335",0,1,0,0,0,0,"geophyte","European(meridional)",NA,"LC",1,0.38334,1.2931
111289,"ORIGANUM VULGARE","Lamiaceae","binome","ORIGANUM VULGARE","111289",0,1,0,0,0,0,"hemicryptophyte","Eurasian",NA,"LC",1,0.42575,11.84
111297,"ORLAYA GRANDIFLORA","Apiaceae","binome","ORLAYA GRANDIFLORA","111297",1,0,0,0,0,1,"therophyte","European(meridional)",NA,NA,1,0.39389,0.091418
111301,"ORLAYA PLATYCARPOS","Apiaceae","binome","ORLAYA PLATYCARPOS","111301",1,0,0,0,0,1,"therophyte","Mediterranean",NA,NA,5,0,-0.25147
111334,"ORNITHOGALUM DIVERGENS","Asparagaceae","binome","ORNITHOGALUM DIVERGENS","111334",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
111391,"ORNITHOGALUM UMBELLATUM","Asparagaceae","binome","ORNITHOGALUM UMBELLATUM","111391",1,1,0,0,0,0,"geophyte","holarctic",NA,"LC",3,0.73144,0.60792
111406,"ORNITHOPUS COMPRESSUS","Fabaceae","binome","ORNITHOPUS COMPRESSUS","111406",1,0,1,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,5.0028
111419,"ORNITHOPUS PERPUSILLUS","Fabaceae","binome","ORNITHOPUS PERPUSILLUS","111419",1,0,1,1,0,0,"therophyte","European(western)",NA,"LC",5,0.3073,8.442
111420,"ORNITHOPUS PINNATUS","Fabaceae","binome","ORNITHOPUS PINNATUS","111420",1,0,0,0,0,1,"therophyte","Mediterranean-atlantic",NA,"LC",5,0,2.6009
111424,"ORNITHOPUS SATIVUS","Fabaceae","binome","ORNITHOPUS SATIVUS","111424",1,0,0,0,0,0,"therophyte","Mediterranean(western)",NA,NA,3,0,0.064394
111454,"OROBANCHE AMETHYSTEA","Orobanchaceae","binome","OROBANCHE AMETHYSTEA","111454",1,0,0,0,0,0,"geophyte","Mediterranean(eury)",NA,NA,1,0.39075,0.091418
111464,"OROBANCHE ARTEMISII-CAMPESTRIS","Orobanchaceae","binome","OROBANCHE ARTEMISII-CAMPESTRIS","111464",1,0,0,0,0,0,"geophyte","European(western)","DD",NA,1,0.068878,-0.072841
111494,"OROBANCHE CARYOPHYLLACEA","Orobanchaceae","binome","OROBANCHE CARYOPHYLLACEA","111494",1,0,0,0,0,0,"geophyte","Eurasian",NA,"NT",3,0.62523,0.36971
111499,"OROBANCHE CERNUA","Orobanchaceae","binome","OROBANCHE CERNUA","111499",1,0,0,0,0,0,"geophyte","subtropical(paleo)",NA,NA,5,0.625,-0.29241
111517,"OROBANCHE CRENATA","Orobanchaceae","binome","OROBANCHE CRENATA","111517",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,NA,NA,NA
111556,"OROBANCHE GRACILIS","Orobanchaceae","binome","OROBANCHE GRACILIS","111556",1,0,0,0,0,0,"geophyte","Mediterranean(eury)",NA,NA,1,0.42365,2.8233
111561,"OROBANCHE HEDERAE","Orobanchaceae","binome","OROBANCHE HEDERAE","111561",1,0,0,0,0,0,"geophyte","European(meridional)",NA,"LC",5,0.35714,-0.16958
111600,"OROBANCHE LUTEA","Orobanchaceae","binome","OROBANCHE LUTEA","111600",1,0,0,0,0,0,"geophyte","Eurasian",NA,NA,5,NA,NA
111614,"OROBANCHE MINOR","Orobanchaceae","binome","OROBANCHE MINOR","111614",1,1,0,0,0,0,"geophyte","Mediterranean",NA,"LC",5,0.66752,-0.019461
111628,"OROBANCHE PICRIDIS","Orobanchaceae","binome","OROBANCHE PICRIDIS","111628",1,1,0,0,0,0,"geophyte","European(meridional)",NA,NA,3,0.3787,-0.093295
111637,"OROBANCHE PUBESCENS","Orobanchaceae","binome","OROBANCHE PUBESCENS","111637",1,0,0,0,0,0,"geophyte","European(meridional)","VU",NA,NA,NA,NA
111649,"OROBANCHE RETICULATA","Orobanchaceae","binome","OROBANCHE RETICULATA","111649",1,0,0,0,0,0,"geophyte","European(meridional)",NA,"NT",99,0.45918,-0.14771
111840,"OSYRIS ALBA","Santalaceae","binome","OSYRIS ALBA","111840",1,0,0,0,0,0,"chamaephyte","European(meridional)",NA,NA,1,0.39916,0.51071
111863,"OXALIS ARTICULATA","Oxalidaceae","binome","OXALIS ARTICULATA","111863",1,0,0,0,0,0,"hemicryptophyte","introduced(South America)",NA,NA,5,0,-0.22417
111876,"OXALIS CORNICULATA","Oxalidaceae","binome","OXALIS CORNICULATA","111876",1,0,1,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.335,0.11701
111879,"OXALIS DEBILIS","Oxalidaceae","binome","OXALIS DEBILIS","111879",1,0,0,0,0,0,"geophyte","introduced(South America)",NA,NA,NA,NA,NA
111881,"OXALIS DILLENII","Oxalidaceae","binome","OXALIS DILLENII","111881",1,0,0,0,0,0,"hemicryptophyte","introduced(North America)",NA,NA,5,0.19284,0.13066
111886,"OXALIS FONTANA","Oxalidaceae","binome","OXALIS FONTANA","111886",1,0,1,0,0,0,"hemicryptophyte","cosmopolitan",NA,NA,9,0.72704,0.070516
111897,"OXALIS LATIFOLIA","Oxalidaceae","binome","OXALIS LATIFOLIA","111897",1,0,0,0,0,0,"geophyte","introduced(South America)",NA,NA,NA,NA,NA
111910,"OXALIS PES-CAPRAE","Oxalidaceae","binome","OXALIS PES-CAPRAE","111910",1,0,0,0,0,0,"hemicryptophyte","introduced(South Africa)",NA,NA,5,0,-0.22417
717359,"OXYBASIS GLAUCA","Amaranthaceae","binome","OXYBASIS GLAUCA","717359",1,0,0,0,0,0,"therophyte","holarctic",NA,NA,9,NA,NA
717361,"OXYBASIS RUBRA","Amaranthaceae","binome","OXYBASIS RUBRA","717361",1,0,0,1,0,0,"therophyte","Eurasian",NA,NA,99,0.70703,0.15784
717362,"OXYBASIS URBICA","Amaranthaceae","binome","OXYBASIS URBICA","717362",1,0,0,0,0,0,"therophyte","holarctic",NA,NA,9,NA,NA
112065,"PALLENIS SPINOSA","Asteraceae","binome","PALLENIS SPINOSA","112065",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(eury)",NA,NA,5,0.22809,1.4135
112111,"PANICUM CAPILLARE","Poaceae","binome","PANICUM CAPILLARE","112111",1,0,1,0,0,0,"therophyte","introduced(North America)",NA,NA,9,0.62004,0.02318
112130,"PANICUM DICHOTOMIFLORUM","Poaceae","binome","PANICUM DICHOTOMIFLORUM","112130",1,0,1,0,0,0,"therophyte","introduced(South America)",NA,NA,3,0.56,-0.11678
718742,"PANICUM DICHOTOMIFLORUM VAR. CHLOROTICUM","Poaceae","infra","PANICUM DICHOTOMIFLORUM","112130",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
112160,"PANICUM HILLMANNII","Poaceae","binome","PANICUM HILLMANNII","112160",1,0,0,0,0,0,"therophyte","introduced(Central Asia)",NA,NA,NA,NA,NA
112195,"PANICUM MILIACEUM","Poaceae","binome","PANICUM MILIACEUM","112195",1,1,1,0,0,0,"therophyte","introduced(Central Asia)",NA,NA,5,0,-0.30606
112233,"PANICUM REPENS","Poaceae","binome","PANICUM REPENS","112233",1,0,0,0,0,0,"hemicryptophyte","subtropical(paleo)","LC",NA,NA,NA,NA
112239,"PANICUM SCHINZII","Poaceae","binome","PANICUM SCHINZII","112239",1,0,0,0,0,0,"therophyte","introduced(South Africa)",NA,NA,NA,NA,NA
112259,"PANICUM VIRGATUM","Poaceae","binome","PANICUM VIRGATUM","112259",0,0,1,0,0,0,"therophyte","introduced(North America)",NA,NA,NA,NA,NA
112284,"PAPAVER APULUM","Papaveraceae","binome","PAPAVER APULUM","112284",1,0,0,0,0,0,"therophyte","European(meridional)",NA,NA,NA,NA,NA
112285,"PAPAVER ARGEMONE","Papaveraceae","binome","PAPAVER ARGEMONE","112285",1,1,1,0,1,1,"therophyte","European",NA,NA,5,0.36295,-0.074052
112303,"PAPAVER DUBIUM","Papaveraceae","binome","PAPAVER DUBIUM","112303",1,1,0,1,0,1,"therophyte","Eurasian(meridional)",NA,"LC",5,0.57764,1.2088
112319,"PAPAVER HYBRIDUM","Papaveraceae","binome","PAPAVER HYBRIDUM","112319",1,0,0,1,0,1,"therophyte","Mediterranean",NA,"LC",5,0.27778,-0.25147
112347,"PAPAVER PINNATIFIDUM","Papaveraceae","binome","PAPAVER PINNATIFIDUM","112347",1,0,0,0,0,0,"therophyte","Mediterranean(central)","VU",NA,5,0,-0.29241
112355,"PAPAVER RHOEAS","Papaveraceae","binome","PAPAVER RHOEAS","112355",1,1,1,1,1,1,"therophyte","European",NA,"LC",5,0.52877,5.808
112364,"PAPAVER SOMNIFERUM","Papaveraceae","binome","PAPAVER SOMNIFERUM","112364",1,1,0,0,0,0,"therophyte","Mediterranean",NA,"LC",5,0.48,-0.27876
112397,"PARAPHOLIS INCURVA","Poaceae","binome","PARAPHOLIS INCURVA","112397",1,0,0,0,0,0,"therophyte","Mediterranean(eury)-atlantic(eury)",NA,"LC",5,0.14131,3.0512
112404,"PARENTUCELLIA LATIFOLIA","Orobanchaceae","binome","PARENTUCELLIA LATIFOLIA","112404",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,NA,5,0.1994,0.89493
112405,"PARENTUCELLIA VISCOSA","Orobanchaceae","binome","PARENTUCELLIA VISCOSA","112405",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"LC",5,0.32864,1.6592
112439,"PARONYCHIA ECHINULATA","Caryophyllaceae","binome","PARONYCHIA ECHINULATA","112439",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,2.014
112463,"PARTHENOCISSUS INSERTA","Vitaceae","binome","PARTHENOCISSUS INSERTA","112463",0,0,1,0,0,0,"liana","introduced(North America)",NA,NA,9,0.72576,-0.095158
112482,"PASPALUM DILATATUM","Poaceae","binome","PASPALUM DILATATUM","112482",1,1,1,0,0,0,"hemicryptophyte","introduced(America)",NA,NA,5,0.40363,-0.10135
112483,"PASPALUM DISTICHUM","Poaceae","binome","PASPALUM DISTICHUM","112483",1,0,0,0,0,0,"hemicryptophyte","subtropical",NA,NA,99,0.74263,0.21084
112515,"PASPALUM VAGINATUM","Poaceae","binome","PASPALUM VAGINATUM","112515",0,0,1,0,0,0,"hemicryptophyte","subtropical",NA,NA,99,0.5,-0.25384
112550,"PASTINACA SATIVA","Apiaceae","binome","PASTINACA SATIVA","112550",1,1,1,0,1,0,"hemicryptophyte","Eurasian(septentrional)",NA,"LC",3,0.58825,0.57101
138623,"PASTINACA SATIVA SUBSP. SATIVA","Apiaceae","binome","PASTINACA SATIVA","112550",1,0,0,0,0,0,"hemicryptophyte","Eurasian(septentrional)",NA,NA,3,0.58825,0.57101
112727,"PERSICARIA AMPHIBIA","Polygonaceae","binome","PERSICARIA AMPHIBIA","112727",1,0,1,1,0,0,"hydrophyte","cosmopolitan",NA,"LC",99,0.72885,16.747
112739,"PERSICARIA HYDROPIPER","Polygonaceae","binome","PERSICARIA HYDROPIPER","112739",1,0,1,1,0,0,"therophyte","holarctic",NA,"LC",99,0.81119,4.3184
112741,"PERSICARIA LAPATHIFOLIA","Polygonaceae","binome","PERSICARIA LAPATHIFOLIA","112741",1,1,1,1,1,0,"therophyte","cosmopolitan",NA,"LC",99,0.6775,2.6489
112745,"PERSICARIA MACULOSA","Polygonaceae","binome","PERSICARIA MACULOSA","112745",1,1,1,1,1,0,"therophyte","cosmopolitan",NA,"LC",9,0.77748,3.171
112746,"PERSICARIA MINOR","Polygonaceae","binome","PERSICARIA MINOR","112746",1,0,0,0,0,0,"therophyte","cosmopolitan",NA,NA,99,0.3642,0.15784
112747,"PERSICARIA MITIS","Polygonaceae","binome","PERSICARIA MITIS","112747",1,0,0,0,0,0,"therophyte","European",NA,"VU",99,0.66,-0.083231
112750,"PERSICARIA ORIENTALIS","Polygonaceae","binome","PERSICARIA ORIENTALIS","112750",1,0,0,0,0,0,"therophyte","European(eastern)",NA,NA,NA,NA,NA
112783,"PETASITES HYBRIDUS","Asteraceae","binome","PETASITES HYBRIDUS","112783",0,1,0,1,0,0,"geophyte","Eurasian",NA,"LC",9,0.64764,0.3782
112807,"PETRORHAGIA NANTEUILII","Caryophyllaceae","binome","PETRORHAGIA NANTEUILII","112807",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,"VU",5,0,-0.29241
112808,"PETRORHAGIA PROLIFERA","Caryophyllaceae","binome","PETRORHAGIA PROLIFERA","112808",1,0,0,0,0,0,"therophyte","European",NA,"EN",5,0.50887,12.987
112809,"PETRORHAGIA SAXIFRAGA","Caryophyllaceae","binome","PETRORHAGIA SAXIFRAGA","112809",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,NA,1,0.35406,4.7555
112810,"PETRORHAGIA VELUTINA","Caryophyllaceae","binome","PETRORHAGIA VELUTINA","112810",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,NA,NA
112915,"PHACELIA TANACETIFOLIA","Boraginaceae","binome","PHACELIA TANACETIFOLIA","112915",0,1,1,0,1,0,"therophyte","introduced(North America)",NA,NA,5,0,-0.30606
112972,"PHALARIS AQUATICA","Poaceae","binome","PHALARIS AQUATICA","112972",1,0,0,0,0,0,"geophyte","Mediterranean",NA,NA,5,0.15278,-0.16958
112980,"PHALARIS BRACHYSTACHYS","Poaceae","binome","PHALARIS BRACHYSTACHYS","112980",1,0,0,0,0,0,"therophyte","Mediterranean(eury)","VU",NA,5,0,-0.30606
112988,"PHALARIS CANARIENSIS","Poaceae","binome","PHALARIS CANARIENSIS","112988",1,0,0,0,0,0,"therophyte","Mediterranean(western)",NA,NA,5,0.44444,-0.29241
608746,"PHALARIS COERULESCENS","Poaceae","binome","PHALARIS COERULESCENS","608746",1,0,0,0,0,0,"geophyte","Mediterranean",NA,NA,5,0,-0.16958
113007,"PHALARIS MINOR","Poaceae","binome","PHALARIS MINOR","113007",1,0,0,0,0,0,"therophyte","subtropical(paleo)",NA,NA,5,0,-0.25147
113016,"PHALARIS PARADOXA","Poaceae","binome","PHALARIS PARADOXA","113016",1,0,1,1,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.29241
113097,"PHELIPANCHE MUTELII","Orobanchaceae","binome","PHELIPANCHE MUTELII","113097",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.23111,-0.14229
113098,"PHELIPANCHE NANA","Orobanchaceae","binome","PHELIPANCHE NANA","113098",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.14229
113099,"PHELIPANCHE PURPUREA","Orobanchaceae","binome","PHELIPANCHE PURPUREA","113099",0,1,0,0,0,0,"geophyte","Eurasian",NA,NA,1,0.2816,-0.098777
113100,"PHELIPANCHE RAMOSA","Orobanchaceae","binome","PHELIPANCHE RAMOSA","113100",1,1,0,0,0,1,"therophyte","European(meridional)",NA,NA,5,0.40816,-0.25147
113178,"PHLEUM ARENARIUM","Poaceae","binome","PHLEUM ARENARIUM","113178",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,NA,5,0.2294,3.6517
113212,"PHLEUM NODOSUM","Poaceae","binome","PHLEUM NODOSUM","113212",1,0,0,0,0,0,"hemicryptophyte","European(meridional)",NA,NA,NA,NA,NA
113213,"PHLEUM PANICULATUM","Poaceae","binome","PHLEUM PANICULATUM","113213",1,0,0,0,0,1,"therophyte","European(meridional)",NA,NA,5,0.49587,-0.23782
113221,"PHLEUM PRATENSE","Poaceae","binome","PHLEUM PRATENSE","113221",1,0,0,1,1,0,"hemicryptophyte","circumboreal",NA,"LC",3,0.30853,10.479
113230,"PHLEUM SUBULATUM","Poaceae","binome","PHLEUM SUBULATUM","113230",1,0,0,0,0,0,"therophyte","Mediterranean","VU",NA,5,0,-0.30606
113260,"PHRAGMITES AUSTRALIS","Poaceae","binome","PHRAGMITES AUSTRALIS","113260",1,0,1,1,0,0,"geophyte","cosmopolitan",NA,"LC",99,0.27337,5.0658
113321,"PHYSALIS ALKEKENGI","Solanaceae","binome","PHYSALIS ALKEKENGI","113321",1,0,0,0,0,0,"hemicryptophyte","Eurasian",NA,NA,3,0,-0.12349
113341,"PHYSOCARPUS OPULIFOLIUS","Rosaceae","binome","PHYSOCARPUS OPULIFOLIUS","113341",0,0,0,1,0,0,"chamaephyte","introduced(North America)",NA,NA,NA,NA,NA
113418,"PHYTOLACCA AMERICANA","Phytolaccaceae","binome","PHYTOLACCA AMERICANA","113418",1,0,1,0,0,0,"hemicryptophyte","introduced(America)",NA,NA,5,0.64286,-0.22417
113446,"PICNOMON ACARNA","Asteraceae","binome","PICNOMON ACARNA","113446",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.26512
113474,"PICRIS HIERACIOIDES","Asteraceae","binome","PICRIS HIERACIOIDES","113474",1,1,1,0,0,0,"hemicryptophyte","Eurasian",NA,"LC",1,0.68583,3.2815
113485,"PICRIS PAUCIFLORA","Asteraceae","binome","PICRIS PAUCIFLORA","113485",1,0,0,0,0,0,"therophyte","Mediterranean(septentrional)",NA,NA,1,0.395,-0.12471
611394,"PICRIS RHAGADIOLOIDES","Asteraceae","binome","PICRIS RHAGADIOLOIDES","611394",1,0,0,0,0,0,"therophyte","Mediterranean(eastern)","VU",NA,5,0,-0.14229
113525,"PILOSELLA OFFICINARUM","Asteraceae","binome","PILOSELLA OFFICINARUM","113525",0,1,0,0,0,0,"hemicryptophyte","Eurasian",NA,"LC",1,NA,NA
113778,"PISUM SATIVUM","Fabaceae","binome","PISUM SATIVUM","113778",1,1,0,1,1,0,"therophyte","cosmopolitan",NA,NA,3,0,-0.12014
149514,"PISUM SATIVUM VAR. ARVENSE","Fabaceae","infra","PISUM SATIVUM","113778",1,0,0,0,0,0,"therophyte","cosmopolitan",NA,NA,NA,NA,NA
113804,"PLANTAGO AFRA","Plantaginaceae","binome","PLANTAGO AFRA","113804",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0.16486,3.256
113809,"PLANTAGO ARENARIA","Plantaginaceae","binome","PLANTAGO ARENARIA","113809",1,0,0,0,0,0,"therophyte","Eurasian",NA,NA,5,NA,NA
113816,"PLANTAGO BELLARDII","Plantaginaceae","binome","PLANTAGO BELLARDII","113816",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,6.0946
113842,"PLANTAGO CORONOPUS","Plantaginaceae","binome","PLANTAGO CORONOPUS","113842",1,1,0,0,0,0,"hemicryptophyte","Eurasian",NA,"LC",5,0.23967,16.18
113889,"PLANTAGO LAGOPUS","Plantaginaceae","binome","PLANTAGO LAGOPUS","113889",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.037588,3.8837
113893,"PLANTAGO LANCEOLATA","Plantaginaceae","binome","PLANTAGO LANCEOLATA","113893",1,1,1,1,1,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.53822,36.122
113904,"PLANTAGO MAJOR","Plantaginaceae","binome","PLANTAGO MAJOR","113904",1,1,0,1,1,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.54156,4.4663
138901,"PLANTAGO MAJOR SUBSP. MAJOR","Plantaginaceae","binome","PLANTAGO MAJOR","113904",0,0,1,0,0,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.54156,4.4663
113906,"PLANTAGO MEDIA","Plantaginaceae","binome","PLANTAGO MEDIA","113906",0,1,0,1,0,0,"hemicryptophyte","Eurasian(temperate)",NA,NA,3,0.62661,8.5595
113957,"PLANTAGO SEMPERVIRENS","Plantaginaceae","binome","PLANTAGO SEMPERVIRENS","113957",1,0,0,0,0,0,"chamaephyte","European(meridional)",NA,NA,1,0.35348,1.7945
113994,"PLANTAGO WELDENII","Plantaginaceae","binome","PLANTAGO WELDENII","113994",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0,0.13066
138918,"PLANTAGO WELDENII SUBSP. WELDENII","Plantaginaceae","infra","PLANTAGO WELDENII","113994",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0,0.13066
114035,"PLATYCAPNOS SPICATA","Papaveraceae","binome","PLATYCAPNOS SPICATA","114035",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0,-0.29241
114036,"PLATYCAPNOS TENUILOBA","Papaveraceae","binome","PLATYCAPNOS TENUILOBA","114036",1,0,0,0,0,0,"therophyte","Mediterranean(western)",NA,NA,NA,NA,NA
114114,"POA ANNUA","Poaceae","binome","POA ANNUA","114114",1,1,1,1,1,0,"therophyte","cosmopolitan",NA,"LC",3,0.61365,2.9867
114136,"POA BULBOSA","Poaceae","binome","POA BULBOSA","114136",1,0,0,0,0,0,"hemicryptophyte","Eurasian(meridional)",NA,"LC",5,0.5428,19.305
114160,"POA COMPRESSA","Poaceae","binome","POA COMPRESSA","114160",1,0,0,0,0,0,"geophyte","holarctic",NA,"LC",1,0.56239,1.4617
114247,"POA INFIRMA","Poaceae","binome","POA INFIRMA","114247",1,0,0,0,0,0,"therophyte","Mediterranean-atlantic",NA,"LC",5,0.22656,-0.12864
114332,"POA PRATENSIS","Poaceae","binome","POA PRATENSIS","114332",1,1,0,1,1,0,"geophyte","cosmopolitan",NA,"LC",3,0.48848,16.618
139008,"POA PRATENSIS SUBSP. ANGUSTIFOLIA","Poaceae","infra","POA PRATENSIS","114332",0,0,0,1,0,0,"hemicryptophyte","European",NA,NA,3,0.56508,2.7787
139009,"POA PRATENSIS SUBSP. IRRIGATA","Poaceae","infra","POA PRATENSIS","114332",0,0,0,1,0,0,"geophyte","European(septentrional)",NA,NA,NA,NA,NA
114416,"POA TRIVIALIS","Poaceae","binome","POA TRIVIALIS","114416",1,1,1,1,1,0,"hemicryptophyte","holarctic",NA,"LC",3,0.34859,26.684
114468,"PODOSPERMUM LACINIATUM","Asteraceae","binome","PODOSPERMUM LACINIATUM","114468",1,0,0,0,0,0,"hemicryptophyte","Mediterranean",NA,NA,5,NA,NA
114517,"POLYCARPON TETRAPHYLLUM","Caryophyllaceae","binome","POLYCARPON TETRAPHYLLUM","114517",1,0,0,0,0,0,"therophyte","Mediterranean(eury)-atlantic(eury)",NA,"LC",5,0.012903,3.8564
114519,"POLYCNEMUM ARVENSE","Amaranthaceae","binome","POLYCNEMUM ARVENSE","114519",1,0,0,0,0,1,"therophyte","Eurasian","EN",NA,5,0,-0.26512
114520,"POLYCNEMUM MAJUS","Amaranthaceae","binome","POLYCNEMUM MAJUS","114520",1,0,0,0,0,1,"therophyte","European(western)",NA,NA,5,0.39111,-0.16958
114654,"POLYGONUM ARENARIUM","Polygonaceae","binome","POLYGONUM ARENARIUM","114654",1,0,0,0,0,0,"therophyte","Mediterranean(septentrional)",NA,NA,99,0,-0.16749
114658,"POLYGONUM AVICULARE","Polygonaceae","binome","POLYGONUM AVICULARE","114658",1,1,1,1,1,0,"therophyte","cosmopolitan",NA,"LC",3,0.65404,1.1112
139103,"POLYGONUM AVICULARE SUBSP. RURIVAGUM","Polygonaceae","infra","POLYGONUM AVICULARE","114658",1,0,0,0,0,0,"therophyte","Mediterranean(eury)",NA,NA,5,0.66667,-0.30606
114660,"POLYGONUM BELLARDII","Polygonaceae","binome","POLYGONUM BELLARDII","114660",1,0,0,0,0,1,"therophyte","holarctic(meridional)",NA,NA,5,0,-0.26512
115025,"POLYPOGON MARITIMUS","Poaceae","binome","POLYPOGON MARITIMUS","115025",1,0,0,0,0,0,"therophyte","Mediterranean",NA,NA,5,0.10722,3.1604
115027,"POLYPOGON MONSPELIENSIS","Poaceae","binome","POLYPOGON MONSPELIENSIS","115027",1,0,0,0,0,0,"therophyte","subtropical(paleo)",NA,"LC",5,0.64844,0.92222
115030,"POLYPOGON SUBSPATHACEUS","Poaceae","binome","POLYPOGON SUBSPATHACEUS","115030",1,0,0,0,0,0,"therophyte","corso-sard",NA,NA,5,NA,NA
115031,"POLYPOGON VIRIDIS","Poaceae","binome","POLYPOGON VIRIDIS","115031",1,0,0,0,0,0,"hemicryptophyte","Mediterranean(eury)",NA,NA,99,0.70558,-0.081759
115215,"PORTULACA OLERACEA","Portulacaceae","binome","PORTULACA OLERACEA","115215",1,1,1,0,0,0,"therophyte","cosmopolitan",NA,NA,5,0.49813,0.14431
115449,"POTENTILLA CRANTZII","Rosaceae","binome","POTENTILLA CRANTZII","115449",0,0,0,1,0,0,"hemicryptophyte","holarctic",NA,"LC",1,0.57695,14.084
115470,"POTENTILLA ERECTA","Rosaceae","binome","POTENTILLA ERECTA","115470",0,1,0,0,0,0,"hemicryptophyte","Eurasian",NA,NA,99,0.50002,53.114
115620,"POTENTILLA RECTA","Rosaceae","binome","POTENTILLA RECTA","115620",0,0,0,1,0,0,"hemicryptophyte","Eurasian(meridional)",NA,NA,1,0.64625,0.13032
115624,"POTENTILLA REPTANS","Rosaceae","binome","POTENTILLA REPTANS","115624",1,1,1,1,0,0,"hemicryptophyte","Eurasian",NA,"LC",3,0.51189,9.5794
